route_type,customer_priority,customer_type,driver_experience,vehicle_type,weather_conditions,traffic_level,day_of_week,delivery_window,actual_time,reattempts_required,is_cutoff
0,1,1,1,0,0,2,4,0,284.11372153171953,3,0
1,1,0,2,0,0,1,4,1,300.27564585523095,0,1
0,2,0,1,0,1,2,3,0,442.81728908832207,0,1
1,2,0,2,0,0,1,3,2,24.01162225082385,0,1
1,2,0,1,0,0,2,2,2,447.8009460208543,3,0
1,2,1,1,2,0,1,6,1,59.49700385703768,0,0
1,1,0,1,1,0,1,6,0,379.7836110535935,0,1
1,2,0,1,2,0,0,2,1,418.3490665769218,2,1
1,1,1,0,0,0,1,5,1,346.0952604917075,0,1
1,2,0,1,1,0,2,1,0,105.31190277661368,0,1
1,1,1,2,0,0,2,5,2,360.56378922170944,1,0
1,1,1,0,2,2,1,5,0,283.5244061387137,0,0
0,2,1,2,1,0,2,4,0,555.7594153728309,0,1
1,2,1,2,2,0,1,0,2,305.22222727311,0,0
1,1,1,1,0,0,0,5,0,309.05207058331325,0,0
1,0,1,1,2,2,0,2,1,141.3403881005905,0,0
1,1,0,1,2,0,2,4,0,217.3451762947633,0,0
1,2,1,0,0,1,2,2,1,438.6702354651743,0,0
1,1,1,0,2,0,2,3,2,141.57775121590197,0,0
1,2,1,2,2,0,1,3,2,438.4342255504112,0,0
1,2,1,2,0,0,1,1,1,329.7477520328348,0,1
1,1,0,2,0,0,2,1,1,251.29829859174345,0,0
0,0,1,1,1,0,0,3,1,95.86891237884338,0,1
1,2,1,0,2,2,1,6,0,254.6827368091317,1,1
0,2,1,2,0,0,1,3,2,219.82447229774567,0,0
0,1,0,2,2,0,1,2,2,134.02637388661623,0,0
1,0,1,0,2,0,1,3,0,412.7564264334671,0,0
0,1,0,0,1,0,1,0,0,482.5916995136636,0,1
0,1,0,0,1,0,0,3,1,92.13088846997294,0,0
0,2,0,0,2,0,1,2,0,579.9761778552955,0,1
1,1,1,2,0,2,1,6,0,230.90942268897928,1,1
1,2,1,0,2,0,1,0,2,375.599271726868,0,0
1,2,1,2,0,0,0,1,0,455.8841145527728,0,0
1,2,1,2,2,0,1,6,2,512.6774353510357,0,1
0,1,1,1,0,0,0,4,0,532.5794931645238,1,0
0,2,0,1,0,3,1,3,2,370.9965063528499,0,1
1,1,0,2,1,0,0,2,2,137.9095849571838,0,1
0,2,0,1,2,0,1,2,2,621.8676939921704,0,1
0,0,0,2,0,0,1,4,2,338.5699449708246,0,1
1,2,0,0,0,0,0,5,0,79.03682344685272,0,1
1,2,1,0,0,2,2,3,2,185.2993741333974,1,0
1,1,1,0,1,0,1,6,2,579.344345805066,0,0
0,1,0,2,0,0,1,5,1,468.8909104257504,0,1
0,1,0,2,1,2,2,2,2,543.359536164455,0,1
1,1,1,2,1,0,1,1,0,106.17058879346884,1,0
1,1,1,0,0,2,0,2,1,210.0966247526345,0,0
0,2,0,2,0,1,1,0,0,643.7677836270007,0,1
0,1,0,2,0,0,0,0,2,253.97621755808268,0,1
1,0,0,0,2,0,1,6,1,491.2574841535064,0,1
1,2,0,0,0,3,1,3,2,364.2982151806759,1,0
0,1,1,1,2,0,1,2,1,231.14319308793867,0,0
1,0,1,1,1,0,1,6,2,85.77651859558635,0,0
1,0,0,1,0,0,1,5,1,368.23095198693903,0,1
0,0,0,2,2,0,1,4,2,414.2367574079388,0,1
1,2,0,2,1,0,1,6,0,308.9224337963478,0,1
0,2,0,2,0,0,1,6,0,713.909542125971,0,1
1,1,0,1,2,0,1,1,1,135.5084457121783,1,1
1,2,1,2,0,0,2,2,2,464.2243415928083,0,0
1,2,0,1,0,0,1,2,0,594.2070933285145,0,1
1,1,1,1,0,0,2,2,1,567.0097872304632,0,0
1,0,0,0,1,2,1,1,0,213.22354603443293,0,1
0,0,1,0,2,0,2,3,2,126.46689122576284,0,0
1,1,1,0,0,0,2,2,1,254.0957012927424,0,1
0,1,1,2,0,0,1,1,0,641.2067323027436,0,0
1,1,1,0,0,0,1,4,2,15.9687671187937,0,0
1,2,0,2,2,0,2,6,1,525.7270579895492,0,1
1,1,0,2,1,0,0,4,2,394.1851353128812,0,1
0,1,1,0,0,0,1,1,2,469.286490063202,0,0
1,1,1,1,0,0,2,3,2,484.8874068794917,3,0
1,2,0,2,2,0,1,0,2,187.59453040130387,0,0
0,2,0,0,0,0,1,2,2,213.2208115778269,0,1
1,2,1,1,1,0,2,0,2,408.7143854770201,0,0
1,2,1,0,1,2,1,5,2,132.7428249470007,0,0
1,0,0,1,2,0,0,1,0,55.68276654435461,1,1
1,2,1,0,1,0,1,0,2,54.41081576620752,0,0
1,0,1,0,0,0,1,4,0,512.3635210955973,0,0
0,0,1,2,0,0,0,0,1,502.9002024766176,0,0
0,1,0,2,0,0,1,1,0,296.22364199087684,1,1
0,1,0,2,0,0,1,0,0,93.06839544738176,0,1
1,2,0,1,1,0,0,1,0,20.72744915912704,0,1
0,1,1,0,2,0,1,5,0,161.83896390117826,0,0
1,2,1,0,0,0,1,3,1,508.6209312044644,1,0
1,2,0,0,0,0,2,4,0,247.72391217713903,0,1
1,1,1,0,2,0,0,5,0,448.3318766886943,0,1
0,2,1,1,0,0,1,6,2,213.1590739267209,0,0
1,1,0,2,1,0,2,4,0,424.8618768801621,0,1
1,1,0,0,1,2,1,0,2,579.7159021476884,0,0
0,2,1,2,0,0,0,0,0,586.9614097271184,0,1
1,1,0,1,2,0,1,4,0,532.0677550056788,0,1
1,2,1,2,1,0,1,5,2,370.4272453480101,0,0
1,2,1,0,2,1,2,6,0,66.94849867719594,0,0
0,1,0,0,0,2,1,0,1,86.24161434954772,0,1
1,1,0,2,0,1,1,3,1,555.8749060815301,1,1
1,2,1,2,0,0,2,1,0,587.1982631182543,0,0
0,2,0,1,2,0,1,3,2,102.21026787507373,2,1
1,2,0,2,0,0,2,4,0,214.5939165567433,1,1
1,0,0,2,2,0,2,3,0,108.98660487657264,0,1
0,1,1,1,0,0,1,0,1,625.9557182651591,0,0
1,1,1,0,0,3,1,1,0,450.8781734540567,0,0
1,2,1,0,2,0,1,1,2,363.02236697396967,0,0
1,2,1,1,0,0,1,5,2,182.1195398258016,0,1
1,2,1,2,2,0,0,0,2,234.2911831704518,2,1
0,1,0,0,0,0,1,5,2,664.4190267336434,0,1
1,2,1,0,0,0,1,5,2,17.922780376536927,0,0
1,2,1,0,0,0,1,5,1,158.59910932033415,0,0
0,2,1,0,2,0,0,1,0,551.6553206558239,0,0
1,0,1,0,0,0,1,0,2,506.59959941488097,0,1
1,1,1,1,2,2,1,6,2,42.70815112689726,0,1
1,2,1,0,0,0,1,6,2,267.6915002732105,1,0
1,2,1,0,2,0,2,4,1,533.1805756329858,0,1
1,0,1,2,2,0,1,1,1,573.7829119780289,0,0
1,0,1,0,1,3,2,5,0,464.5716553716282,0,0
1,2,0,1,2,0,1,6,2,410.3515469967253,0,1
0,2,0,1,0,0,1,1,1,309.3461073023645,0,0
0,2,0,1,0,0,0,5,2,44.03339866227893,0,1
1,2,1,0,0,0,0,2,2,319.37027706508763,0,1
1,1,1,0,0,0,1,2,2,411.0062205636612,0,1
1,1,0,0,0,0,0,1,0,454.3247005627091,0,1
1,0,0,0,1,0,0,0,0,442.7772462283151,0,1
0,1,1,2,2,0,0,3,2,444.9870466071826,0,0
0,1,1,1,0,0,1,3,0,492.82291726433726,0,0
1,0,1,2,2,2,0,3,0,232.40739059899337,0,0
1,1,1,1,0,2,1,0,2,278.516664654727,0,0
1,1,1,2,1,1,1,0,0,484.56623564816016,0,1
1,0,1,2,0,1,1,0,0,485.1254484696497,0,1
0,1,0,2,2,0,0,4,2,642.6982822444389,1,1
0,2,0,1,0,2,1,5,0,232.2673666704119,0,1
1,2,1,0,2,0,0,1,0,534.6728548909877,0,0
1,0,0,1,2,0,1,1,1,284.8341347253464,0,1
1,1,0,1,0,2,0,1,0,465.9251367466233,0,1
0,1,0,0,0,0,1,6,0,552.2314501751868,0,1
0,2,0,1,2,0,1,3,1,388.7826348148461,0,1
1,2,1,0,0,2,2,3,0,477.3285817945916,0,0
0,1,0,0,2,2,1,6,2,36.16120372816122,0,0
1,2,0,2,1,2,2,1,2,503.2778902751335,0,0
1,0,0,0,0,0,2,2,2,520.7743662607081,0,1
0,1,1,2,0,1,0,2,0,501.9510027182641,0,0
1,1,0,0,2,0,2,5,1,504.0403286848776,0,1
0,1,1,2,1,0,1,6,2,64.14710224558031,0,0
1,2,1,2,0,3,2,4,2,474.3075695787607,0,0
1,1,1,1,0,0,2,5,2,155.03900666771577,0,0
1,2,0,1,0,0,1,5,0,293.8388024163262,0,1
1,0,1,0,0,0,2,6,0,316.00121243444323,0,1
1,1,1,2,2,0,2,2,0,39.24490805539857,0,0
1,1,1,0,0,0,2,2,2,17.8832549082735,0,0
1,1,1,0,2,2,0,4,0,590.2278628433102,1,0
1,1,0,0,0,0,1,2,2,29.6251953977878,0,1
0,2,0,2,0,0,1,4,0,325.459679449081,0,1
1,1,1,1,1,0,2,2,1,94.4507737745168,0,1
0,2,1,1,0,0,1,4,0,636.6645659784442,0,1
1,0,1,1,1,0,1,2,2,379.1978652338834,0,0
1,2,0,1,2,0,1,6,2,394.8385657758537,0,1
1,0,1,1,0,0,1,0,1,463.0791968722677,0,1
1,1,1,0,1,0,0,4,2,317.9313445500846,0,0
1,2,1,2,0,0,1,0,0,62.056408595289,0,0
1,1,0,1,2,0,1,0,2,195.7375737428004,3,1
1,1,1,1,0,0,1,0,0,402.24696379308926,0,1
0,1,1,0,2,0,2,0,0,531.1860398007055,0,0
1,2,1,1,0,1,1,6,0,534.5979869314273,0,0
0,0,1,1,0,0,1,5,2,69.00900189520421,1,1
1,1,1,0,2,0,1,4,2,598.4223966448718,0,0
0,0,0,0,1,0,0,2,2,554.4907098388013,0,1
1,0,1,1,0,1,1,4,1,411.38055759053736,0,0
0,2,1,2,0,2,1,0,2,285.73296255276284,0,0
1,2,1,0,0,1,0,5,2,587.4743313716149,0,1
1,2,0,0,1,2,2,6,2,145.79541769122238,0,1
1,2,1,0,2,0,0,5,0,556.6395297385418,0,0
1,1,1,1,2,0,2,1,0,123.36516454861928,1,0
0,1,1,1,2,2,0,4,1,303.2576627667288,0,0
0,1,1,2,2,0,0,0,0,291.31186653510105,1,0
0,0,0,2,2,2,2,5,2,439.22670626884855,1,1
1,1,1,2,2,0,0,6,1,90.72745877975557,1,0
0,2,1,2,0,0,2,2,0,19.951761694633497,0,1
1,2,1,1,0,0,2,6,0,393.32270073457215,0,0
1,2,1,1,2,2,1,3,2,592.6705578388346,1,1
0,0,0,1,0,0,0,3,0,113.18747993413211,0,1
1,1,0,1,0,2,2,5,0,269.14748859252325,1,1
1,1,1,0,0,0,1,4,1,358.43100290604974,0,1
1,2,0,0,2,0,1,0,0,246.30547055273388,1,1
1,0,1,1,0,0,0,3,0,470.0517972054148,1,1
1,2,0,0,2,0,0,2,2,111.5050045860268,0,0
1,2,1,2,2,0,1,2,1,96.2569910254367,1,0
0,2,1,0,0,0,1,0,0,548.9184893386538,0,0
0,1,0,2,2,2,0,1,0,273.776138941068,0,1
0,2,1,2,0,2,2,4,2,496.9897768190561,1,0
1,1,1,2,1,2,1,4,2,479.9813865991271,0,0
0,2,1,1,0,0,1,1,0,173.9503948753631,1,0
0,2,1,1,0,0,1,4,2,33.697874146216485,0,0
1,0,0,1,1,0,2,6,1,106.4551803942573,0,1
1,0,1,1,1,3,0,2,2,353.5719783809515,0,1
1,1,1,0,0,2,1,1,2,361.79142145469655,0,1
1,2,1,0,1,0,1,3,0,376.8679648398632,0,1
1,2,1,0,1,0,1,1,1,560.9752490590568,0,0
1,2,1,0,1,0,1,3,0,251.41284497366885,0,0
1,1,1,0,0,0,1,0,1,344.9900974485015,0,0
1,1,0,2,0,0,2,2,0,140.09747844823198,0,0
1,1,1,1,0,0,1,3,1,585.4768776984614,0,1
0,2,0,2,0,2,2,6,1,488.7151181193236,0,1
0,1,1,2,0,0,0,1,0,317.878866007536,2,0
1,2,1,0,1,0,0,3,0,355.11823133280046,0,1
1,1,0,0,0,0,0,6,1,135.56089848309017,0,1
1,1,1,1,0,0,1,1,0,163.59243113946047,1,0
1,2,0,1,2,0,0,6,0,465.4726594072367,0,1
1,2,0,2,0,0,0,0,2,168.1159812101594,1,1
0,2,0,2,0,0,0,3,2,597.8777668504164,1,1
1,1,1,0,1,0,2,6,2,153.69188329351692,0,0
0,1,1,1,0,3,0,3,0,311.66113762904445,0,1
0,2,1,1,1,0,1,2,2,442.8271846173205,0,0
1,0,0,1,2,0,1,4,0,307.8167181920577,1,1
1,2,1,1,1,2,2,0,0,164.48627813928923,0,0
1,0,1,1,0,0,0,5,0,162.8236276328048,0,1
1,0,1,0,1,2,2,5,0,551.0631078386142,0,0
1,0,0,1,2,0,1,0,0,170.84763420638978,0,1
0,0,1,2,0,2,1,6,0,265.2298202807943,0,1
0,2,0,0,2,0,1,4,2,185.20855276797823,0,1
0,0,1,1,0,0,0,5,0,59.99912737164576,0,0
1,2,0,0,2,2,2,2,2,384.679296232988,0,1
1,1,1,0,0,0,1,2,2,314.06132703866865,0,0
1,0,1,1,0,0,1,6,2,353.983995123026,2,0
1,1,1,0,1,0,1,4,1,411.83801763893774,0,1
1,0,0,1,0,0,2,0,0,393.3864208548978,0,1
1,2,0,0,1,2,1,1,0,74.35484647529557,0,1
1,1,0,1,2,2,2,5,1,282.0731366950099,0,1
0,0,1,1,0,0,1,1,0,314.5347658791707,1,0
0,2,1,1,0,3,2,4,0,618.9258855504402,0,0
1,2,1,2,2,0,1,3,0,475.8975112170232,1,1
0,1,0,1,1,0,1,5,0,450.49520295209135,0,1
1,0,0,1,2,2,1,1,0,490.3197553855507,0,1
1,2,0,2,0,0,2,2,2,350.4797427287078,0,0
0,1,0,1,0,2,1,2,1,484.7095220117114,0,1
1,1,1,1,0,2,2,1,2,515.1797805372603,0,0
0,2,1,0,1,1,2,0,0,443.1881737543813,1,0
0,0,1,1,2,3,2,5,2,653.7070849866138,0,0
0,2,1,1,1,0,1,5,2,220.4137331765833,0,1
0,1,1,1,1,0,1,4,2,81.40075593999144,1,0
1,0,0,1,0,0,0,5,0,527.8867464206793,0,1
1,0,1,2,0,0,1,0,0,300.7203340869653,0,1
1,2,1,1,0,0,1,5,1,305.23907497507355,0,1
1,2,1,1,0,0,2,2,2,323.0423032630472,0,0
1,1,0,1,0,0,1,1,0,193.73957459243368,0,0
0,1,1,1,1,2,1,3,2,281.8938965592017,0,0
1,0,0,0,0,1,1,4,0,310.62238746807856,0,1
0,1,0,1,1,0,2,4,2,214.82741945172225,1,1
0,1,1,0,0,0,2,1,0,221.37143563136067,0,1
1,2,1,2,2,1,2,6,2,530.0058072127044,2,0
1,2,1,0,0,0,1,2,1,393.1511467559052,0,0
1,0,1,1,1,0,1,4,2,519.7165012069232,0,1
1,1,0,1,0,0,1,4,2,310.4605495371801,0,1
1,2,0,1,0,0,0,5,0,418.3910509910537,0,0
1,2,1,1,0,0,2,1,0,89.80328570468095,0,0
0,0,0,2,2,0,2,3,1,644.0692616136367,0,0
1,2,1,1,0,1,1,5,0,338.8798171622706,1,0
0,1,0,1,2,0,2,2,2,523.5335636232887,0,1
0,2,0,2,0,0,2,1,0,431.6631530128942,0,1
1,2,1,2,0,0,2,5,2,154.0109306985989,0,0
1,1,1,2,2,0,2,2,2,442.5777648907972,0,0
0,1,1,1,0,2,2,2,0,622.9108439956549,1,0
0,1,1,2,0,0,1,1,0,285.0362411416121,3,1
1,1,1,0,0,0,1,3,1,87.28019773642366,0,0
1,2,1,2,0,2,0,1,2,448.729836868224,0,0
1,2,0,2,0,0,1,1,2,369.47005626726,1,1
1,2,0,0,0,0,1,1,1,84.65635800476839,0,1
1,1,1,2,1,0,1,2,1,433.6732169407156,1,0
1,0,1,1,2,2,1,0,1,241.192559635158,0,0
0,0,1,1,1,0,1,5,1,203.9182609151184,0,0
1,2,0,1,0,3,1,3,0,410.3166731649882,0,1
1,1,0,2,2,2,1,2,1,329.5060668594689,0,0
1,2,0,1,2,0,1,6,2,389.0522084415082,0,1
0,2,1,0,0,0,1,6,2,509.7211835904666,0,0
1,2,1,0,1,0,1,1,2,58.04134317170927,0,0
0,2,1,1,1,2,2,1,2,318.9840218952352,0,0
1,1,1,0,0,2,0,1,0,313.2182308618508,0,0
1,1,1,0,1,0,1,1,0,381.80095427754605,0,1
1,1,0,1,0,2,1,1,2,31.7781167201912,0,1
0,0,1,0,0,0,2,5,1,88.37697979078817,0,1
1,0,1,0,0,0,1,3,1,215.1199741137576,0,0
1,0,1,2,1,2,0,2,1,357.8191846708586,0,0
0,1,0,1,1,0,2,2,1,362.8159843570572,0,1
0,2,0,0,1,2,1,1,2,402.48148533481753,0,1
1,2,1,0,0,0,0,2,2,318.2103198836625,0,0
0,1,1,1,0,0,2,2,0,207.34446767428372,0,1
1,2,1,2,0,0,1,2,2,523.431508361241,0,1
1,2,1,2,0,0,0,6,2,422.09693952906616,0,0
1,0,1,0,0,0,2,6,0,101.39565523425208,0,1
1,1,1,0,2,2,2,2,0,91.93783561385996,0,0
1,2,1,1,0,0,0,4,1,86.97027778044605,0,0
1,0,0,2,0,0,1,4,2,91.38167326179207,0,0
1,2,1,2,0,0,0,1,1,596.7607562685793,1,0
1,1,1,2,0,3,2,1,0,237.9009053819851,0,1
1,1,1,1,0,0,0,5,0,364.061090434817,1,1
1,0,1,0,0,0,0,6,2,50.83169990113765,2,0
1,1,1,1,0,0,0,1,0,367.2075598426703,0,0
1,0,1,1,0,0,1,4,0,188.39269863215927,0,0
0,1,1,2,2,0,1,5,2,407.85686288506855,1,0
1,0,1,1,2,0,1,2,2,162.74877404050636,2,0
1,2,1,1,0,0,1,1,0,86.20688792973083,0,0
1,0,1,2,1,0,1,2,2,525.3468649260782,0,0
0,2,1,1,0,2,0,0,2,722.9434936703469,0,0
1,0,1,1,0,0,1,3,2,207.23796190255783,1,0
1,1,1,1,2,2,2,1,0,430.5285761926362,0,0
1,2,1,0,2,0,1,5,0,511.4889519542847,2,0
0,0,0,1,2,0,0,5,2,226.6920673073545,0,1
1,1,1,1,1,0,1,3,2,555.252582145763,0,0
1,2,1,2,2,2,0,1,2,586.3736336849836,0,0
1,2,1,1,1,0,0,2,0,34.43258605565079,0,0
1,2,0,2,0,0,1,3,2,130.5321320697402,1,1
1,2,0,2,1,0,1,5,0,137.80397532821104,0,1
0,1,1,2,2,2,0,5,2,25.646307888626666,1,0
1,1,0,2,2,0,2,6,0,109.5500017612614,0,0
1,1,1,2,2,0,1,6,2,28.312600542214877,1,0
1,2,1,0,1,0,1,5,2,167.57876514944527,0,0
1,1,0,1,0,0,1,0,2,163.15590866231736,0,1
1,2,1,2,2,0,0,0,1,511.58178429536247,0,0
1,2,1,2,1,0,2,3,2,382.4389911467781,0,0
0,2,0,0,0,0,2,0,0,133.11869918579592,0,1
1,2,0,2,0,0,1,3,1,512.5667611382655,0,1
1,2,1,1,1,2,1,0,2,378.7723349571348,0,0
0,1,1,0,1,0,0,0,0,355.38980514784055,0,1
1,0,1,0,2,0,0,4,2,112.5373813065998,1,1
0,1,1,2,0,1,2,4,2,593.417133160929,0,0
1,2,1,1,2,0,1,4,1,294.5609994954683,0,0
1,1,0,2,2,0,0,5,0,584.9904072765751,0,0
1,2,0,1,0,0,2,2,0,196.2178471105182,0,1
1,1,1,2,1,2,0,3,1,403.0759798378958,0,1
1,1,0,0,2,2,0,6,0,334.66526697926633,1,1
0,1,0,0,0,0,1,3,1,132.4801830503815,0,1
0,1,1,0,0,2,2,6,1,523.3741595445686,0,0
1,2,1,1,0,0,1,4,0,307.45118090344994,0,1
0,2,0,0,1,0,1,1,1,61.843869674094925,0,1
1,1,1,0,1,0,1,4,2,310.4559068326952,0,0
0,1,1,2,0,0,0,2,0,658.9371919632514,0,0
1,2,1,2,0,0,1,4,0,180.83116949923783,0,0
0,0,1,2,0,0,0,2,2,694.0335411494253,2,1
1,2,1,1,2,2,2,1,2,238.1816505704164,1,0
0,2,0,2,2,2,1,2,1,232.09386282328103,0,0
0,2,0,0,0,0,1,4,1,61.985329697410855,1,1
1,1,0,2,0,3,1,6,0,430.6657711359116,0,1
1,0,1,2,2,2,1,3,2,452.2305674607759,0,0
0,1,1,1,2,0,1,1,2,382.3452675045087,1,0
1,2,1,0,0,2,1,0,0,27.34889128667342,0,1
1,0,1,0,1,0,1,4,0,283.0765357102299,0,1
1,1,1,2,0,0,2,1,0,105.02471832366696,0,0
0,1,0,2,2,0,1,5,1,674.9805429705732,0,1
1,2,0,2,2,0,0,1,2,33.65121550535854,1,1
1,2,1,2,2,0,0,5,0,590.3401265403097,1,0
0,0,1,0,0,0,1,1,2,614.4106124656786,0,0
1,2,1,1,0,0,1,1,2,433.888341229488,0,1
1,1,1,2,1,1,2,0,0,412.2323818162669,0,0
1,2,1,0,0,0,2,6,0,510.21901082201146,2,1
0,2,1,0,2,0,2,1,2,251.02079848510851,1,1
1,2,0,0,0,0,1,6,1,419.2086540697957,2,0
1,1,1,2,1,0,2,0,1,522.3957983198457,0,0
0,2,1,2,1,0,2,3,0,92.1004208127396,0,0
1,0,1,0,2,0,1,0,0,459.5756480750184,1,1
0,2,0,1,1,2,1,3,0,115.30269909865068,0,1
1,1,1,1,2,0,1,1,1,383.4450616194136,0,0
0,1,1,1,2,0,1,2,0,341.23019525714074,0,1
1,2,1,2,2,3,0,5,1,296.93409161682786,1,0
0,2,1,1,0,0,2,5,0,399.2615617365413,0,1
1,2,1,2,0,0,0,1,2,257.87383368947974,0,0
1,1,0,1,2,0,1,6,1,193.20571354495576,3,1
0,2,1,0,0,2,1,4,0,132.25068151600584,3,0
1,0,0,2,2,0,2,0,0,495.7673984791479,0,0
0,1,1,1,2,0,2,2,2,197.60267523597216,0,1
1,1,1,0,0,0,0,2,2,530.0073153037922,0,0
1,2,1,0,0,0,0,5,2,494.4958315076974,0,1
0,2,0,1,2,2,1,6,1,344.617414287781,1,1
1,0,1,1,0,0,0,3,2,96.0439450115429,0,0
0,2,1,0,0,1,1,0,0,626.5774548480993,0,1
1,2,1,0,2,0,2,6,1,560.2864752668265,0,0
1,0,1,1,0,0,0,6,0,436.63136412464553,1,1
0,2,1,1,0,0,1,1,0,726.1500683431086,0,1
1,2,0,1,0,1,0,5,2,374.094304789152,0,1
1,0,1,1,0,1,1,0,2,229.4582972057065,0,0
0,0,0,1,2,3,1,2,1,559.03910042199,0,1
1,1,1,2,2,0,1,6,0,560.5871819362418,0,0
1,0,1,2,0,0,0,4,2,253.83131648824147,0,1
0,1,1,1,1,0,1,5,0,158.04684084425446,0,0
0,1,1,1,1,0,1,2,1,717.285262356597,0,0
1,1,0,0,0,2,2,5,2,52.00511063827361,0,0
1,1,1,0,2,0,1,4,0,126.02666388270308,1,0
0,2,1,1,0,0,1,3,0,708.011269757394,0,0
1,2,0,0,2,0,2,4,2,456.867575405562,0,0
1,0,1,2,0,3,2,6,2,107.0047727256284,0,0
0,1,1,0,0,0,1,1,2,414.5864486198192,0,0
1,2,1,1,0,0,2,4,0,85.99458358294781,0,1
1,2,1,1,0,0,1,6,2,385.2866173583743,0,0
0,2,1,2,0,0,2,5,2,628.8253629797218,0,0
0,2,1,1,0,0,2,0,2,173.2414920731945,0,1
0,2,1,2,0,0,2,1,0,258.8097957861294,0,1
1,2,0,0,1,2,1,2,0,531.906924475929,0,0
1,0,1,0,0,0,2,4,0,464.8254963560547,0,1
0,0,1,2,2,2,1,6,2,388.0089736978555,0,0
1,2,1,0,0,2,2,2,2,576.9252852997176,0,0
0,1,1,0,0,0,2,2,1,164.773591401008,2,0
1,0,1,1,0,1,1,5,1,267.42306782429216,1,0
0,2,1,1,1,0,0,3,0,53.4552299909253,0,0
1,0,1,2,1,0,0,4,0,336.4875849496836,0,1
1,1,1,1,2,0,0,1,2,554.0695666021323,0,0
1,0,1,2,0,0,2,6,0,528.8599530991263,1,1
0,2,1,1,1,0,2,4,0,592.075010491809,2,0
1,2,0,1,2,2,1,0,2,35.16532361747605,1,1
1,1,1,2,2,0,0,2,2,280.0572746013786,1,1
1,2,0,2,0,0,0,1,0,248.410607347658,0,1
1,1,1,2,1,0,2,2,0,460.44115050754687,0,0
0,1,0,2,0,1,0,3,0,561.9457593576271,0,1
1,1,1,0,1,0,1,1,0,295.2862494098671,0,0
1,1,1,1,0,2,0,6,2,113.34421732915952,0,0
1,1,1,1,0,2,1,4,1,593.8883986280407,0,0
0,2,1,2,2,0,0,3,0,25.9161573797749,0,0
0,0,1,1,0,0,1,6,0,665.954110994089,0,1
1,1,1,1,0,0,2,6,2,207.72909195973253,0,0
1,0,1,0,1,3,2,5,0,101.68176467388793,0,0
1,2,1,1,0,2,1,1,0,349.1842782987805,1,0
0,0,1,0,2,3,1,2,0,470.0098742287656,0,0
1,1,0,1,0,0,1,4,0,298.29431957514936,0,1
0,1,0,0,2,0,2,0,1,593.4202108972851,0,1
1,0,0,2,2,2,0,4,0,506.2908560618977,0,0
0,1,1,2,0,0,2,1,1,196.8969143627112,0,0
1,2,1,2,2,2,1,4,0,533.772342213066,0,0
0,2,0,1,0,0,1,1,2,636.5869262818879,0,1
1,0,1,0,0,2,1,1,2,150.8054417897085,0,0
1,1,1,1,0,0,1,3,0,355.4132119178252,0,0
0,2,0,2,1,0,1,4,1,316.6029632377065,1,1
1,2,0,0,0,0,2,0,0,224.49367928617264,0,1
1,1,0,2,0,0,1,5,2,19.593241743691603,0,0
0,1,1,1,1,0,1,3,0,449.1133316119699,1,1
1,0,1,2,1,2,2,5,2,446.4230877819693,0,1
1,1,1,1,1,2,2,4,0,391.3324866326119,0,0
1,2,1,2,1,2,1,0,2,333.1925144189796,0,1
1,2,0,1,0,2,0,6,2,387.640100672928,0,1
0,2,1,2,0,2,2,0,0,447.128060629019,0,1
1,2,1,2,2,2,1,1,2,48.008003782464776,0,1
1,2,1,2,1,2,0,5,0,152.09243830713802,0,1
1,1,1,0,2,2,1,0,0,481.2849187212715,3,0
1,2,0,1,0,3,1,1,0,99.84311975740307,0,1
0,2,1,1,0,3,1,6,1,295.9976963100766,0,0
0,1,1,0,0,3,2,0,0,342.80077562713785,0,1
1,0,1,0,0,0,1,2,0,351.2631012200518,0,1
1,2,1,1,1,2,0,2,0,390.6262446329953,0,1
0,2,1,2,0,0,2,4,0,468.4951108325779,0,1
1,2,0,0,2,0,1,0,0,122.13367672427292,0,1
1,1,1,1,2,0,1,6,0,399.02123896977287,0,0
1,0,0,0,1,1,2,1,0,402.1703215069626,0,1
1,1,1,2,0,2,0,0,0,364.9148806703058,0,1
0,1,1,0,0,0,1,6,2,384.5136732218375,0,1
1,0,1,1,2,0,2,4,0,192.8022129192627,0,0
0,2,1,1,0,0,1,2,1,645.1978359124189,0,0
1,2,1,1,2,2,2,2,0,65.46024800857907,0,0
1,2,0,2,0,0,1,6,0,16.18956273231457,0,1
0,0,1,0,0,2,1,2,1,215.53231248773432,0,0
0,1,0,0,0,0,2,0,2,186.8174490810673,0,1
0,1,0,2,0,0,0,0,0,602.3049622297646,0,1
1,2,1,0,2,0,2,6,2,478.4054300947353,2,1
0,1,1,1,0,1,0,3,0,69.82165263252422,0,0
1,2,1,0,0,2,0,0,2,447.63093269738687,3,1
1,2,0,2,0,0,2,1,2,594.8431753734088,0,0
1,2,1,0,2,2,2,4,2,162.68502410813332,0,0
1,1,1,1,1,2,1,2,2,173.518127376913,1,0
0,1,1,0,0,0,1,2,1,219.06606684910255,0,0
0,1,1,0,1,0,1,3,2,186.98123127725825,0,1
1,1,0,2,2,0,2,1,0,252.32522054434617,0,1
1,2,1,1,1,0,1,3,2,136.15248325121092,0,0
0,1,0,1,0,0,1,0,0,357.3418346400521,1,1
1,1,0,2,1,3,2,2,2,185.42006475040037,1,0
